city,state_name_x,state_id,county,lat,lng,city_population,county_fips,county_population,density,pct_men,pct_women,pct_hispanic,pct_white,pct_black,pct_native,pct_asian,pct_pacific,pct_voters,pct_poverty,pct_child_poverty,pct_unemployed,pct_professional,pct_service,pct_office,pct_construction,pct_production,pct_drive,pct_carpool,pct_transit,pct_walk,pct_other_transportation,pct_work_at_home,pct_private_work,pct_public_work,pct_self_employed,pct_family_work,avg_income,income_error,income_per_cap,income_per_cap_err,mean_commute,covid_cases_per_100k,covid_deaths_per_100k,covid_case_to_death_pct,LTM_mean_temp,LTM_mean_percipitation,LTM_min_temp,LTM_max_temp,cvap,foreignborn_pct,age29andunder_pct,age65andolder_pct,clf_unemploy_pct,lesshs_pct,lesscollege_pct,lesshs_whites_pct,lesscollege_whites_pct,rural_pct,ruralurban_cc,rep_pct,dem_pct,crime_per_100,avg_propty_tax,size_feature,diversity_feature,education_feature,wealth_feature,home_price_feature,urban_feature,political_feature,weather_feature,covid_feature,profession_feature,transportation_feature,poverty_feature,age_feature
Baldwin Park,California,CA,Los Angeles County,-0.552272501,-1.170264572,-0.227204966,-1.022265397,3.666598351,1.626552224,0.10281022,-0.10281022,1.394765806,-1.424526474,-0.318397723,-0.212720789,1.104617694,0.086146591,-1.178768305,0.508167616,0.579071128,0.617567745,-0.252855678,0.365495459,0.107421179,-0.286503577,0.39476361,-0.417919867,0.067961102,0.353429523,0.125670666,0.310698137,0.246262256,-0.305132873,-0.512137162,1.89390616,0.652987536,-0.109254513,-1.415590556,-0.186502966,-1.377562732,1.064815493,0.213855445,0.126397732,-0.045392617,0.385364779,-0.94768258,0.2976509,0.456747901,3.609940668,1.649959367,0.046303039,-0.402448989,0.675539556,1.521564565,0.208434499,-0.217525905,-0.750727573,-0.821541925,-0.709361204,-1.314843151,1.283197568,-0.798185475,0.716321361,-0.227204966,0.914188181,-1.041128101,-0.186502966,0.716321361,-0.709361204,1.283197568,0.456747901,0.218450951,-0.305132873,0.321109757,0.569665022,-0.186112194
Lynwood,California,CA,Los Angeles County,-0.582222789,-1.183815561,-0.240461879,-1.022265397,3.666598351,2.335221778,0.10281022,-0.10281022,1.394765806,-1.424526474,-0.318397723,-0.212720789,1.104617694,0.086146591,-1.178768305,0.508167616,0.579071128,0.617567745,-0.252855678,0.365495459,0.107421179,-0.286503577,0.39476361,-0.417919867,0.067961102,0.353429523,0.125670666,0.310698137,0.246262256,-0.305132873,-0.512137162,1.89390616,0.652987536,-0.109254513,-1.415590556,-0.186502966,-1.377562732,1.064815493,0.213855445,0.126397732,-0.045392617,0.385364779,-0.94768258,0.2976509,0.456747901,3.609940668,1.649959367,0.046303039,-0.402448989,0.675539556,1.521564565,0.208434499,-0.217525905,-0.750727573,-0.821541925,-0.709361204,-1.314843151,1.283197568,-0.661506137,0.716321361,-0.240461879,0.914188181,-1.041128101,-0.186502966,0.716321361,-0.709361204,1.283197568,0.456747901,0.218450951,-0.305132873,0.321109757,0.569665022,-0.186112194
Redondo Beach,California,CA,Los Angeles County,-0.594775899,-1.194138156,-0.248217322,-1.022265397,3.666598351,1.494196017,0.10281022,-0.10281022,1.394765806,-1.424526474,-0.318397723,-0.212720789,1.104617694,0.086146591,-1.178768305,0.508167616,0.579071128,0.617567745,-0.252855678,0.365495459,0.107421179,-0.286503577,0.39476361,-0.417919867,0.067961102,0.353429523,0.125670666,0.310698137,0.246262256,-0.305132873,-0.512137162,1.89390616,0.652987536,-0.109254513,-1.415590556,-0.186502966,-1.377562732,1.064815493,0.213855445,0.126397732,-0.045392617,0.385364779,-0.94768258,0.2976509,0.456747901,3.609940668,1.649959367,0.046303039,-0.402448989,0.675539556,1.521564565,0.208434499,-0.217525905,-0.750727573,-0.821541925,-0.709361204,-1.314843151,1.283197568,-0.36033464,0.716321361,-0.248217322,0.914188181,-1.041128101,-0.186502966,0.716321361,-0.709361204,1.283197568,0.456747901,0.218450951,-0.305132873,0.321109757,0.569665022,-0.186112194
Pico Rivera,California,CA,Los Angeles County,-0.569745073,-1.177152205,-0.259887558,-1.022265397,3.666598351,0.739824992,0.10281022,-0.10281022,1.394765806,-1.424526474,-0.318397723,-0.212720789,1.104617694,0.086146591,-1.178768305,0.508167616,0.579071128,0.617567745,-0.252855678,0.365495459,0.107421179,-0.286503577,0.39476361,-0.417919867,0.067961102,0.353429523,0.125670666,0.310698137,0.246262256,-0.305132873,-0.512137162,1.89390616,0.652987536,-0.109254513,-1.415590556,-0.186502966,-1.377562732,1.064815493,0.213855445,0.126397732,-0.045392617,0.385364779,-0.94768258,0.2976509,0.456747901,3.609940668,1.649959367,0.046303039,-0.402448989,0.675539556,1.521564565,0.208434499,-0.217525905,-0.750727573,-0.821541925,-0.709361204,-1.314843151,1.283197568,-0.557738205,0.716321361,-0.259887558,0.914188181,-1.041128101,-0.186502966,0.716321361,-0.709361204,1.283197568,0.456747901,0.218450951,-0.305132873,0.321109757,0.569665022,-0.186112194
Montebello,California,CA,Los Angeles County,-0.564976399,-1.178450644,-0.260067974,-1.022265397,3.666598351,0.729735057,0.10281022,-0.10281022,1.394765806,-1.424526474,-0.318397723,-0.212720789,1.104617694,0.086146591,-1.178768305,0.508167616,0.579071128,0.617567745,-0.252855678,0.365495459,0.107421179,-0.286503577,0.39476361,-0.417919867,0.067961102,0.353429523,0.125670666,0.310698137,0.246262256,-0.305132873,-0.512137162,1.89390616,0.652987536,-0.109254513,-1.415590556,-0.186502966,-1.377562732,1.064815493,0.213855445,0.126397732,-0.045392617,0.385364779,-0.94768258,0.2976509,0.456747901,3.609940668,1.649959367,0.046303039,-0.402448989,0.675539556,1.521564565,0.208434499,-0.217525905,-0.750727573,-0.821541925,-0.709361204,-1.314843151,1.283197568,-0.323095736,0.716321361,-0.260067974,0.914188181,-1.041128101,-0.186502966,0.716321361,-0.709361204,1.283197568,0.456747901,0.218450951,-0.305132873,0.321109757,0.569665022,-0.186112194
Monterey Park,California,CA,Los Angeles County,-0.558530207,-1.17973728,-0.265715261,-1.022265397,3.666598351,0.808080434,0.10281022,-0.10281022,1.394765806,-1.424526474,-0.318397723,-0.212720789,1.104617694,0.086146591,-1.178768305,0.508167616,0.579071128,0.617567745,-0.252855678,0.365495459,0.107421179,-0.286503577,0.39476361,-0.417919867,0.067961102,0.353429523,0.125670666,0.310698137,0.246262256,-0.305132873,-0.512137162,1.89390616,0.652987536,-0.109254513,-1.415590556,-0.186502966,-1.377562732,1.064815493,0.213855445,0.126397732,-0.045392617,0.385364779,-0.94768258,0.2976509,0.456747901,3.609940668,1.649959367,0.046303039,-0.402448989,0.675539556,1.521564565,0.208434499,-0.217525905,-0.750727573,-0.821541925,-0.709361204,-1.314843151,1.283197568,-0.652351065,0.716321361,-0.265715261,0.914188181,-1.041128101,-0.186502966,0.716321361,-0.709361204,1.283197568,0.456747901,0.218450951,-0.305132873,0.321109757,0.569665022,-0.186112194
Gardena,California,CA,Los Angeles County,-0.587801949,-1.190048071,-0.266555558,-1.022265397,3.666598351,1.358278657,0.10281022,-0.10281022,1.394765806,-1.424526474,-0.318397723,-0.212720789,1.104617694,0.086146591,-1.178768305,0.508167616,0.579071128,0.617567745,-0.252855678,0.365495459,0.107421179,-0.286503577,0.39476361,-0.417919867,0.067961102,0.353429523,0.125670666,0.310698137,0.246262256,-0.305132873,-0.512137162,1.89390616,0.652987536,-0.109254513,-1.415590556,-0.186502966,-1.377562732,1.064815493,0.213855445,0.126397732,-0.045392617,0.385364779,-0.94768258,0.2976509,0.456747901,3.609940668,1.649959367,0.046303039,-0.402448989,0.675539556,1.521564565,0.208434499,-0.217525905,-0.750727573,-0.821541925,-0.709361204,-1.314843151,1.283197568,-0.323794716,0.716321361,-0.266555558,0.914188181,-1.041128101,-0.186502966,0.716321361,-0.709361204,1.283197568,0.456747901,0.218450951,-0.305132873,0.321109757,0.569665022,-0.186112194
Arcadia,California,CA,Los Angeles County,-0.542603213,-1.174112675,-0.269990887,-1.022265397,3.666598351,0.241263496,0.10281022,-0.10281022,1.394765806,-1.424526474,-0.318397723,-0.212720789,1.104617694,0.086146591,-1.178768305,0.508167616,0.579071128,0.617567745,-0.252855678,0.365495459,0.107421179,-0.286503577,0.39476361,-0.417919867,0.067961102,0.353429523,0.125670666,0.310698137,0.246262256,-0.305132873,-0.512137162,1.89390616,0.652987536,-0.109254513,-1.415590556,-0.186502966,-1.377562732,1.064815493,0.213855445,0.126397732,-0.045392617,0.385364779,-0.94768258,0.2976509,0.456747901,3.609940668,1.649959367,0.046303039,-0.402448989,0.675539556,1.521564565,0.208434499,-0.217525905,-0.750727573,-0.821541925,-0.709361204,-1.314843151,1.283197568,-0.681418917,0.716321361,-0.269990887,0.914188181,-1.041128101,-0.186502966,0.716321361,-0.709361204,1.283197568,0.456747901,0.218450951,-0.305132873,0.321109757,0.569665022,-0.186112194
Huntington Park,California,CA,Los Angeles County,-0.571667621,-1.184700861,-0.271053615,-1.022265397,3.666598351,3.400600213,0.10281022,-0.10281022,1.394765806,-1.424526474,-0.318397723,-0.212720789,1.104617694,0.086146591,-1.178768305,0.508167616,0.579071128,0.617567745,-0.252855678,0.365495459,0.107421179,-0.286503577,0.39476361,-0.417919867,0.067961102,0.353429523,0.125670666,0.310698137,0.246262256,-0.305132873,-0.512137162,1.89390616,0.652987536,-0.109254513,-1.415590556,-0.186502966,-1.377562732,1.064815493,0.213855445,0.126397732,-0.045392617,0.385364779,-0.94768258,0.2976509,0.456747901,3.609940668,1.649959367,0.046303039,-0.402448989,0.675539556,1.521564565,0.208434499,-0.217525905,-0.750727573,-0.821541925,-0.709361204,-1.314843151,1.283197568,0.340719101,0.716321361,-0.271053615,0.914188181,-1.041128101,-0.186502966,0.716321361,-0.709361204,1.283197568,0.456747901,0.218450951,-0.305132873,0.321109757,0.569665022,-0.186112194
Diamond Bar,California,CA,Los Angeles County,-0.568067555,-1.161057455,-0.275475058,-1.022265397,3.666598351,-0.115445384,0.10281022,-0.10281022,1.394765806,-1.424526474,-0.318397723,-0.212720789,1.104617694,0.086146591,-1.178768305,0.508167616,0.579071128,0.617567745,-0.252855678,0.365495459,0.107421179,-0.286503577,0.39476361,-0.417919867,0.067961102,0.353429523,0.125670666,0.310698137,0.246262256,-0.305132873,-0.512137162,1.89390616,0.652987536,-0.109254513,-1.415590556,-0.186502966,-1.377562732,1.064815493,0.213855445,0.126397732,-0.045392617,0.385364779,-0.94768258,0.2976509,0.456747901,3.609940668,1.649959367,0.046303039,-0.402448989,0.675539556,1.521564565,0.208434499,-0.217525905,-0.750727573,-0.821541925,-0.709361204,-1.314843151,1.283197568,-1.201637172,0.716321361,-0.275475058,0.914188181,-1.041128101,-0.186502966,0.716321361,-0.709361204,1.283197568,0.456747901,0.218450951,-0.305132873,0.321109757,0.569665022,-0.186112194
Rosemead,California,CA,Los Angeles County,-0.554911293,-1.176768575,-0.279582625,-1.022265397,3.666598351,1.425940574,0.10281022,-0.10281022,1.394765806,-1.424526474,-0.318397723,-0.212720789,1.104617694,0.086146591,-1.178768305,0.508167616,0.579071128,0.617567745,-0.252855678,0.365495459,0.107421179,-0.286503577,0.39476361,-0.417919867,0.067961102,0.353429523,0.125670666,0.310698137,0.246262256,-0.305132873,-0.512137162,1.89390616,0.652987536,-0.109254513,-1.415590556,-0.186502966,-1.377562732,1.064815493,0.213855445,0.126397732,-0.045392617,0.385364779,-0.94768258,0.2976509,0.456747901,3.609940668,1.649959367,0.046303039,-0.402448989,0.675539556,1.521564565,0.208434499,-0.217525905,-0.750727573,-0.821541925,-0.709361204,-1.314843151,1.283197568,-0.56316704,0.716321361,-0.279582625,0.914188181,-1.041128101,-0.186502966,0.716321361,-0.709361204,1.283197568,0.456747901,0.218450951,-0.305132873,0.321109757,0.569665022,-0.186112194
Paramount,California,CA,Los Angeles County,-0.587198797,-1.181661331,-0.279837185,-1.022265397,3.666598351,1.640796838,0.10281022,-0.10281022,1.394765806,-1.424526474,-0.318397723,-0.212720789,1.104617694,0.086146591,-1.178768305,0.508167616,0.579071128,0.617567745,-0.252855678,0.365495459,0.107421179,-0.286503577,0.39476361,-0.417919867,0.067961102,0.353429523,0.125670666,0.310698137,0.246262256,-0.305132873,-0.512137162,1.89390616,0.652987536,-0.109254513,-1.415590556,-0.186502966,-1.377562732,1.064815493,0.213855445,0.126397732,-0.045392617,0.385364779,-0.94768258,0.2976509,0.456747901,3.609940668,1.649959367,0.046303039,-0.402448989,0.675539556,1.521564565,0.208434499,-0.217525905,-0.750727573,-0.821541925,-0.709361204,-1.314843151,1.283197568,0.042174102,0.716321361,-0.279837185,0.914188181,-1.041128101,-0.186502966,0.716321361,-0.709361204,1.283197568,0.456747901,0.218450951,-0.305132873,0.321109757,0.569665022,-0.186112194
Glendora,California,CA,Los Angeles County,-0.540586422,-1.162869368,-0.285795876,-1.022265397,3.666598351,-0.368287286,0.10281022,-0.10281022,1.394765806,-1.424526474,-0.318397723,-0.212720789,1.104617694,0.086146591,-1.178768305,0.508167616,0.579071128,0.617567745,-0.252855678,0.365495459,0.107421179,-0.286503577,0.39476361,-0.417919867,0.067961102,0.353429523,0.125670666,0.310698137,0.246262256,-0.305132873,-0.512137162,1.89390616,0.652987536,-0.109254513,-1.415590556,-0.186502966,-1.377562732,1.064815493,0.213855445,0.126397732,-0.045392617,0.385364779,-0.94768258,0.2976509,0.456747901,3.609940668,1.649959367,0.046303039,-0.402448989,0.675539556,1.521564565,0.208434499,-0.217525905,-0.750727573,-0.821541925,-0.709361204,-1.314843151,1.283197568,-0.402330436,0.716321361,-0.285795876,0.914188181,-1.041128101,-0.186502966,0.716321361,-0.709361204,1.283197568,0.456747901,0.218450951,-0.305132873,0.321109757,0.569665022,-0.186112194
Cerritos,California,CA,Los Angeles County,-0.592834502,-1.175960001,-0.289960287,-1.022265397,3.666598351,0.33622759,0.10281022,-0.10281022,1.394765806,-1.424526474,-0.318397723,-0.212720789,1.104617694,0.086146591,-1.178768305,0.508167616,0.579071128,0.617567745,-0.252855678,0.365495459,0.107421179,-0.286503577,0.39476361,-0.417919867,0.067961102,0.353429523,0.125670666,0.310698137,0.246262256,-0.305132873,-0.512137162,1.89390616,0.652987536,-0.109254513,-1.415590556,-0.186502966,-1.377562732,1.064815493,0.422007052,0.859268386,0.495252243,0.385364779,-0.94768258,0.2976509,0.456747901,3.609940668,1.649959367,0.046303039,-0.402448989,0.675539556,1.521564565,0.208434499,-0.217525905,-0.750727573,-0.821541925,-0.709361204,-1.314843151,1.283197568,0.435315148,0.716321361,-0.289960287,0.914188181,-1.041128101,-0.186502966,0.716321361,-0.709361204,1.283197568,0.456747901,0.550301483,-0.305132873,0.321109757,0.569665022,-0.186112194
Chicago,Illinois,IL,Cook County,0.909316641,0.617208768,6.244870006,-0.377897638,1.571895447,1.741102663,-0.779047683,0.779047683,0.117682192,-0.622085623,1.016820518,-0.293150818,0.009813853,-0.600089319,-0.175004097,0.276988826,0.44187738,1.098346978,0.156893471,-0.061525069,-0.138022909,-0.848979356,0.482197825,-1.935201665,-0.77374795,2.412327828,1.103866179,0.403142702,-0.27527805,0.850818275,-0.53735195,-0.819073242,-0.654853215,-0.213119802,-1.170162779,0.193544243,-1.074328948,1.485995158,0.422007052,0.859268386,0.495252243,-0.928302195,0.19811314,-0.762635898,-1.064047697,1.765076479,0.406314298,-0.150305659,-0.160361966,1.033768211,0.161958348,-0.373179831,-0.14264414,-0.849134381,-0.887664609,-0.709361204,-1.41760057,1.485474507,0.120394384,0.997065575,6.244870006,1.089737185,0.089534108,0.193544243,0.997065575,-0.709361204,1.485474507,-1.064047697,0.550301483,0.850818275,2.249403376,0.407047906,0.040360351
Cicero,Illinois,IL,Cook County,0.910673734,0.612894407,-0.213500719,-0.377897638,1.571895447,2.182685702,-0.779047683,0.779047683,0.117682192,-0.622085623,1.016820518,-0.293150818,0.009813853,-0.600089319,-0.175004097,0.276988826,0.44187738,1.098346978,0.156893471,-0.061525069,-0.138022909,-0.848979356,0.482197825,-1.935201665,-0.77374795,2.412327828,1.103866179,0.403142702,-0.27527805,0.850818275,-0.53735195,-0.819073242,-0.654853215,-0.213119802,-1.170162779,0.193544243,-1.074328948,1.485995158,0.422007052,0.859268386,0.495252243,-0.928302195,0.19811314,-0.762635898,-1.064047697,1.765076479,0.406314298,-0.150305659,-0.160361966,1.033768211,0.161958348,-0.373179831,-0.14264414,-0.849134381,-0.887664609,-0.709361204,-1.41760057,1.485474507,-0.778502676,0.997065575,-0.213500719,1.089737185,0.089534108,0.193544243,0.997065575,-0.709361204,1.485474507,-1.064047697,0.550301483,0.850818275,2.249403376,0.407047906,0.040360351
Arlington Heights,Illinois,IL,Cook County,0.957983504,0.599721147,-0.228418453,-0.377897638,1.571895447,0.057864088,-0.779047683,0.779047683,0.117682192,-0.622085623,1.016820518,-0.293150818,0.009813853,-0.600089319,-0.175004097,0.276988826,0.44187738,1.098346978,0.156893471,-0.061525069,-0.138022909,-0.848979356,0.482197825,-1.935201665,-0.77374795,2.412327828,1.103866179,0.403142702,-0.27527805,0.850818275,-0.53735195,-0.819073242,-0.654853215,-0.213119802,-1.170162779,0.193544243,-1.074328948,1.485995158,0.422007052,0.859268386,0.495252243,-0.928302195,0.19811314,-0.762635898,-1.064047697,1.765076479,0.406314298,-0.150305659,-0.160361966,1.033768211,0.161958348,-0.373179831,-0.14264414,-0.849134381,-0.887664609,-0.709361204,-1.41760057,1.485474507,-1.59549204,0.997065575,-0.228418453,1.089737185,0.089534108,0.193544243,0.997065575,-0.709361204,1.485474507,-1.064047697,0.550301483,0.850818275,2.249403376,0.407047906,0.040360351
Evanston,Illinois,IL,Cook County,0.948710035,0.616736608,-0.231599223,-0.377897638,1.571895447,1.190310915,-0.779047683,0.779047683,0.117682192,-0.622085623,1.016820518,-0.293150818,0.009813853,-0.600089319,-0.175004097,0.276988826,0.44187738,1.098346978,0.156893471,-0.061525069,-0.138022909,-0.848979356,0.482197825,-1.935201665,-0.77374795,2.412327828,1.103866179,0.403142702,-0.27527805,0.850818275,-0.53735195,-0.819073242,-0.654853215,-0.213119802,-1.170162779,0.193544243,-1.074328948,1.485995158,0.422007052,0.859268386,0.495252243,-0.928302195,0.19811314,-0.762635898,-1.064047697,1.765076479,0.406314298,-0.150305659,-0.160361966,1.033768211,0.161958348,-0.373179831,-0.14264414,-0.849134381,-0.887664609,-0.709361204,-1.41760057,1.485474507,-0.509607734,0.997065575,-0.231599223,1.089737185,0.089534108,0.193544243,0.997065575,-0.709361204,1.485474507,-1.064047697,0.550301483,0.850818275,2.249403376,0.407047906,0.040360351
Schaumburg,Illinois,IL,Cook County,0.945769667,0.593742422,-0.233047498,-0.377897638,1.571895447,-0.108916603,-0.779047683,0.779047683,0.117682192,-0.622085623,1.016820518,-0.293150818,0.009813853,-0.600089319,-0.175004097,0.276988826,0.44187738,1.098346978,0.156893471,-0.061525069,-0.138022909,-0.848979356,0.482197825,-1.935201665,-0.77374795,2.412327828,1.103866179,0.403142702,-0.27527805,0.850818275,-0.53735195,-0.819073242,-0.654853215,-0.213119802,-1.170162779,0.193544243,-1.074328948,1.485995158,0.422007052,0.859268386,0.495252243,-0.928302195,0.19811314,-0.762635898,-1.064047697,1.765076479,0.406314298,-0.150305659,-0.160361966,1.033768211,0.161958348,-0.373179831,-0.14264414,-0.849134381,-0.887664609,-0.709361204,-1.41760057,1.485474507,-0.521529378,0.997065575,-0.233047498,1.089737185,0.089534108,0.193544243,0.997065575,-0.709361204,1.485474507,-1.064047697,0.550301483,0.850818275,2.249403376,0.407047906,0.040360351
Palatine,Illinois,IL,Cook County,0.962243268,0.596150437,-0.246405741,-0.377897638,1.571895447,0.163511643,-0.779047683,0.779047683,0.117682192,-0.622085623,1.016820518,-0.293150818,0.009813853,-0.600089319,-0.175004097,0.276988826,0.44187738,1.098346978,0.156893471,-0.061525069,-0.138022909,-0.848979356,0.482197825,-1.935201665,-0.77374795,2.412327828,1.103866179,0.403142702,-0.27527805,0.850818275,-0.53735195,-0.819073242,-0.654853215,-0.213119802,-1.170162779,0.193544243,-1.074328948,1.485995158,0.422007052,0.859268386,0.495252243,-0.928302195,0.19811314,-0.762635898,-1.064047697,1.765076479,0.406314298,-0.150305659,-0.160361966,1.033768211,0.161958348,-0.373179831,-0.14264414,-0.849134381,-0.887664609,-0.709361204,-1.41760057,1.485474507,-1.587459058,0.997065575,-0.246405741,1.089737185,0.089534108,0.193544243,0.997065575,-0.709361204,1.485474507,-1.064047697,0.550301483,0.850818275,2.249403376,0.407047906,0.040360351
Skokie,Illinois,IL,Cook County,0.94674979,0.614033493,-0.258224265,-0.377897638,1.571895447,0.453745657,-0.779047683,0.779047683,0.117682192,-0.622085623,1.016820518,-0.293150818,0.009813853,-0.600089319,-0.175004097,0.276988826,0.44187738,1.098346978,0.156893471,-0.061525069,-0.138022909,-0.848979356,0.482197825,-1.935201665,-0.77374795,2.412327828,1.103866179,0.403142702,-0.27527805,0.850818275,-0.53735195,-0.819073242,-0.654853215,-0.213119802,-1.170162779,0.193544243,-1.074328948,1.485995158,0.422007052,0.859268386,0.495252243,-0.928302195,0.19811314,-0.762635898,-1.064047697,1.765076479,0.406314298,-0.150305659,-0.160361966,1.033768211,0.161958348,-0.373179831,-0.14264414,-0.849134381,-0.887664609,-0.709361204,-1.41760057,1.485474507,-0.723703862,0.997065575,-0.258224265,1.089737185,0.089534108,0.193544243,0.997065575,-0.709361204,1.485474507,-1.064047697,0.550301483,0.850818275,2.249403376,0.407047906,0.040360351
